,KRW-BTC,KRW-ETH,KRW-XRP,KRW-ADA,KRW-ETC,KRW-BCH,KRW-XLM
2018-01-23 09:00:00,13141000.0,1192500.0,1615.0,676.0,34170.0,1948000.0,589.0
2018-01-24 09:00:00,13450000.0,1260500.0,1600.0,745.0,35090.0,1954500.0,670.0
2018-01-25 09:00:00,12973000.0,1216500.0,1515.0,743.0,33520.0,1901000.0,701.0
2018-01-26 09:00:00,12876000.0,1216500.0,1395.0,722.0,33230.0,1834000.0,728.0
2018-01-27 09:00:00,12900000.0,1247500.0,1365.0,698.0,33180.0,1838000.0,696.0
2018-01-28 09:00:00,13352000.0,1395500.0,1540.0,727.0,36320.0,1973500.0,702.0
2018-01-29 09:00:00,12909000.0,1341000.0,1450.0,683.0,35510.0,1890500.0,662.0
2018-01-30 09:00:00,11627000.0,1233000.0,1270.0,583.0,30860.0,1680000.0,559.0
2018-01-31 09:00:00,11429000.0,1257500.0,1260.0,561.0,32010.0,1670000.0,592.0
2018-02-01 09:00:00,10070000.0,1135000.0,1040.0,451.0,27400.0,1400500.0,496.0
2018-02-02 09:00:00,9410000.0,977800.0,956.0,426.0,24570.0,1253000.0,433.0
2018-02-03 09:00:00,9520000.0,999600.0,982.0,472.0,25020.0,1304500.0,454.0
2018-02-04 09:00:00,8900000.0,904000.0,891.0,413.0,22550.0,1270000.0,410.0
2018-02-05 09:00:00,7832000.0,787700.0,773.0,357.0,18500.0,996000.0,367.0
2018-02-06 09:00:00,8642000.0,876700.0,848.0,400.0,21090.0,1077000.0,404.0
2018-02-07 09:00:00,8387000.0,835100.0,789.0,371.0,20000.0,1050000.0,375.0
2018-02-08 09:00:00,9480000.0,938700.0,898.0,394.0,24920.0,1476000.0,403.0
2018-02-09 09:00:00,9929000.0,1004000.0,1050.0,427.0,29150.0,1479500.0,441.0
2018-02-10 09:00:00,9959000.0,991100.0,1190.0,444.0,27920.0,1450000.0,455.0
2018-02-11 09:00:00,9320000.0,932000.0,1105.0,404.0,27470.0,1396500.0,412.0
2018-02-12 09:00:00,10140000.0,987500.0,1190.0,423.0,33690.0,1460000.0,440.0
2018-02-13 09:00:00,9906000.0,971300.0,1140.0,412.0,38200.0,1409000.0,467.0
2018-02-14 09:00:00,10473000.0,1018000.0,1240.0,430.0,38350.0,1491000.0,494.0
2018-02-15 09:00:00,11357000.0,1051000.0,1250.0,438.0,38230.0,1526000.0,501.0
2018-02-16 09:00:00,11462000.0,1059500.0,1250.0,437.0,38710.0,1717500.0,504.0
2018-02-17 09:00:00,12300000.0,1082500.0,1310.0,453.0,38570.0,1709000.0,524.0
2018-02-18 09:00:00,11966000.0,1050000.0,1225.0,419.0,39770.0,1674000.0,501.0
2018-02-19 09:00:00,12649000.0,1067500.0,1260.0,427.0,43650.0,1722500.0,508.0
2018-02-20 09:00:00,13548000.0,1065000.0,1235.0,420.0,44380.0,1680500.0,468.0
2018-02-21 09:00:00,12815000.0,1024000.0,1160.0,406.0,42520.0,1565000.0,462.0
2018-02-22 09:00:00,11763000.0,960000.0,1055.0,373.0,37490.0,1439500.0,419.0
2018-02-23 09:00:00,12065000.0,1017000.0,1120.0,380.0,43070.0,1501000.0,435.0
2018-02-24 09:00:00,11553000.0,993000.0,1070.0,357.0,43740.0,1403000.0,407.0
2018-02-25 09:00:00,11230000.0,981000.0,1055.0,383.0,41290.0,1367000.0,405.0
2018-02-26 09:00:00,11773000.0,988300.0,1060.0,371.0,40380.0,1415000.0,410.0
2018-02-27 09:00:00,11951000.0,983100.0,1045.0,368.0,40130.0,1394500.0,401.0
2018-02-28 09:00:00,11860000.0,977800.0,1015.0,348.0,38120.0,1373500.0,380.0
2018-03-01 09:00:00,12214000.0,973900.0,1020.0,335.0,37510.0,1437500.0,377.0
2018-03-02 09:00:00,12465000.0,965000.0,1005.0,323.0,34500.0,1438000.0,360.0
2018-03-03 09:00:00,12831000.0,956300.0,1000.0,327.0,32260.0,1419000.0,386.0
2018-03-04 09:00:00,12592000.0,947900.0,1095.0,327.0,32130.0,1400500.0,396.0
2018-03-05 09:00:00,12746000.0,942900.0,1045.0,324.0,29530.0,1402500.0,389.0
2018-03-06 09:00:00,12023000.0,910000.0,1010.0,310.0,27650.0,1349000.0,372.0
2018-03-07 09:00:00,11200000.0,841800.0,958.0,271.0,24590.0,1227000.0,366.0
2018-03-08 09:00:00,10517000.0,788000.0,906.0,241.0,25050.0,1153000.0,347.0
2018-03-09 09:00:00,10418000.0,815200.0,925.0,241.0,24700.0,1198500.0,344.0
2018-03-10 09:00:00,9863000.0,766300.0,869.0,227.0,23240.0,1125000.0,320.0
2018-03-11 09:00:00,10520000.0,793000.0,896.0,240.0,23620.0,1263500.0,331.0
2018-03-12 09:00:00,10213000.0,779300.0,875.0,244.0,22800.0,1186500.0,321.0
2018-03-13 09:00:00,10168000.0,763400.0,863.0,241.0,22140.0,1170000.0,323.0
2018-03-14 09:00:00,9153000.0,679700.0,764.0,215.0,18840.0,1050500.0,273.0
2018-03-15 09:00:00,9115000.0,672700.0,753.0,200.0,20130.0,1038000.0,263.0
2018-03-16 09:00:00,9095000.0,657900.0,745.0,193.0,19400.0,1074500.0,251.0
2018-03-17 09:00:00,8667000.0,605500.0,689.0,167.0,17760.0,1044000.0,223.0
2018-03-18 09:00:00,9018000.0,591900.0,711.0,168.0,18270.0,1029000.0,241.0
2018-03-19 09:00:00,9718000.0,631100.0,813.0,216.0,22090.0,1126000.0,277.0
2018-03-20 09:00:00,9829000.0,613000.0,772.0,220.0,22100.0,1164000.0,296.0
2018-03-21 09:00:00,9919000.0,624600.0,756.0,232.0,21650.0,1148500.0,281.0
2018-03-22 09:00:00,9783000.0,605000.0,733.0,222.0,21900.0,1129000.0,269.0
2018-03-23 09:00:00,9847000.0,601000.0,708.0,207.0,21080.0,1138000.0,259.0
2018-03-24 09:00:00,9580000.0,584300.0,703.0,208.0,20480.0,1087000.0,260.0
2018-03-25 09:00:00,9477000.0,585400.0,710.0,205.0,20210.0,1082000.0,266.0
2018-03-26 09:00:00,9052000.0,542000.0,655.0,183.0,18470.0,1015000.0,251.0
2018-03-27 09:00:00,8651000.0,499450.0,631.0,169.0,17550.0,974400.0,238.0
2018-03-28 09:00:00,8730000.0,491100.0,629.0,173.0,17560.0,944600.0,240.0
2018-03-29 09:00:00,7915000.0,426450.0,559.0,158.0,16300.0,789200.0,209.0
2018-03-30 09:00:00,7602000.0,436450.0,554.0,157.0,15920.0,771400.0,207.0
2018-03-31 09:00:00,7697000.0,437550.0,556.0,167.0,15810.0,756600.0,227.0
2018-04-01 09:00:00,7482000.0,414250.0,526.0,162.0,15010.0,702700.0,227.0
2018-04-02 09:00:00,7710000.0,420850.0,540.0,166.0,15420.0,733900.0,245.0
2018-04-03 09:00:00,8092000.0,452100.0,600.0,183.0,16550.0,773300.0,255.0
2018-04-04 09:00:00,7492000.0,416500.0,542.0,167.0,15000.0,715100.0,224.0
2018-04-05 09:00:00,7408000.0,416850.0,534.0,159.0,14940.0,698600.0,216.0
2018-04-06 09:00:00,7280000.0,406000.0,520.0,157.0,14410.0,667900.0,213.0
2018-04-07 09:00:00,7533000.0,419550.0,529.0,161.0,14610.0,693800.0,219.0
2018-04-08 09:00:00,7622000.0,433800.0,540.0,170.0,15280.0,706400.0,223.0
2018-04-09 09:00:00,7450000.0,438950.0,533.0,166.0,14990.0,700000.0,217.0
2018-04-10 09:00:00,7428000.0,449000.0,531.0,169.0,14850.0,702900.0,218.0
2018-04-11 09:00:00,7429000.0,459100.0,574.0,176.0,15560.0,712900.0,225.0
2018-04-12 09:00:00,8121000.0,507600.0,657.0,220.0,16580.0,758800.0,250.0
2018-04-13 09:00:00,8375000.0,521500.0,681.0,213.0,16580.0,778400.0,261.0
2018-04-14 09:00:00,8350000.0,522400.0,665.0,212.0,16700.0,764800.0,264.0
2018-04-15 09:00:00,8663000.0,552500.0,714.0,236.0,17400.0,808500.0,303.0
2018-04-16 09:00:00,8663000.0,549000.0,712.0,275.0,17420.0,825500.0,306.0
2018-04-17 09:00:00,8450000.0,538700.0,702.0,259.0,17170.0,810100.0,319.0
2018-04-18 09:00:00,8652000.0,557000.0,755.0,275.0,18650.0,949000.0,372.0
2018-04-19 09:00:00,8994000.0,615600.0,848.0,291.0,19950.0,1043000.0,395.0
2018-04-20 09:00:00,9552000.0,663200.0,995.0,325.0,21220.0,1210000.0,422.0
2018-04-21 09:00:00,9735000.0,660000.0,942.0,314.0,20200.0,1266500.0,407.0
2018-04-22 09:00:00,9602000.0,677000.0,940.0,309.0,20480.0,1296500.0,399.0
2018-04-23 09:00:00,9760000.0,702700.0,954.0,315.0,22240.0,1568000.0,408.0
2018-04-24 09:00:00,10505000.0,768400.0,1000.0,337.0,24010.0,1533500.0,430.0
2018-04-25 09:00:00,9829000.0,682300.0,876.0,297.0,20580.0,1420000.0,374.0
2018-04-26 09:00:00,10130000.0,722200.0,925.0,317.0,22900.0,1549500.0,422.0
2018-04-27 09:00:00,9819000.0,708900.0,887.0,314.0,22910.0,1465500.0,426.0
2018-04-28 09:00:00,10043000.0,733500.0,927.0,384.0,23330.0,1500500.0,459.0
2018-04-29 09:00:00,10187000.0,747000.0,938.0,391.0,23650.0,1563500.0,495.0
2018-04-30 09:00:00,10138000.0,735800.0,910.0,372.0,23750.0,1484000.0,464.0
2018-05-01 09:00:00,9896000.0,732300.0,910.0,385.0,23450.0,1475500.0,474.0
2018-05-02 09:00:00,10032000.0,747900.0,931.0,403.0,23510.0,1588500.0,478.0
2018-05-03 09:00:00,10683000.0,853700.0,966.0,403.0,24950.0,1661500.0,479.0
2018-05-04 09:00:00,10645000.0,861700.0,974.0,392.0,24540.0,1662500.0,470.0
2018-05-05 09:00:00,10820000.0,899300.0,989.0,400.0,24960.0,1940000.0,471.0
2018-05-06 09:00:00,10684000.0,881000.0,957.0,384.0,28200.0,1950000.0,454.0
2018-05-07 09:00:00,10422000.0,839100.0,921.0,368.0,26170.0,1836500.0,440.0
2018-05-08 09:00:00,10233000.0,833700.0,898.0,361.0,25000.0,1780000.0,424.0
2018-05-09 09:00:00,10405000.0,838400.0,888.0,355.0,23940.0,1808000.0,418.0
2018-05-10 09:00:00,9976000.0,801000.0,828.0,324.0,21610.0,1683000.0,384.0
2018-05-11 09:00:00,9256000.0,744700.0,745.0,283.0,19440.0,1502000.0,340.0
2018-05-12 09:00:00,9481000.0,765600.0,766.0,295.0,20240.0,1632500.0,401.0
2018-05-13 09:00:00,9803000.0,823100.0,823.0,314.0,21100.0,1668500.0,418.0
2018-05-14 09:00:00,9797000.0,821000.0,821.0,301.0,21100.0,1600000.0,410.0
2018-05-15 09:00:00,9500000.0,793800.0,775.0,285.0,20300.0,1487000.0,382.0
2018-05-16 09:00:00,9297000.0,788800.0,787.0,281.0,19690.0,1426000.0,370.0
2018-05-17 09:00:00,9090000.0,754100.0,744.0,269.0,19100.0,1348000.0,348.0
2018-05-18 09:00:00,9165000.0,771200.0,752.0,270.0,19980.0,1340000.0,351.0
2018-05-19 09:00:00,9112000.0,771400.0,746.0,267.0,19540.0,1303000.0,348.0
2018-05-20 09:00:00,9370000.0,786800.0,769.0,279.0,19940.0,1418000.0,362.0
2018-05-21 09:00:00,9345000.0,776000.0,753.0,274.0,19510.0,1366000.0,348.0
2018-05-22 09:00:00,8940000.0,719900.0,715.0,247.0,18140.0,1270000.0,327.0
2018-05-23 09:00:00,8483000.0,653900.0,667.0,225.0,16780.0,1126000.0,308.0
2018-05-24 09:00:00,8415000.0,668400.0,697.0,230.0,17300.0,1193000.0,323.0
2018-05-25 09:00:00,8317000.0,652200.0,674.0,221.0,16800.0,1128500.0,318.0
2018-05-26 09:00:00,8162000.0,652400.0,676.0,217.0,16940.0,1120000.0,316.0
2018-05-27 09:00:00,8182000.0,634800.0,671.0,214.0,16980.0,1108000.0,305.0
2018-05-28 09:00:00,7903000.0,568100.0,608.0,192.0,15920.0,983900.0,277.0
2018-05-29 09:00:00,8299000.0,630200.0,668.0,225.0,16920.0,1096500.0,315.0
2018-05-30 09:00:00,8207000.0,619200.0,668.0,231.0,16800.0,1091000.0,305.0
2018-05-31 09:00:00,8282000.0,639100.0,677.0,247.0,16850.0,1100000.0,328.0
2018-06-01 09:00:00,8282000.0,637000.0,683.0,242.0,17070.0,1100000.0,319.0
2018-06-02 09:00:00,8339000.0,644700.0,702.0,246.0,17240.0,1180000.0,324.0
2018-06-03 09:00:00,8419000.0,675800.0,752.0,248.0,17700.0,1276500.0,332.0
2018-06-04 09:00:00,8248000.0,653300.0,723.0,233.0,16770.0,1213000.0,320.0
2018-06-05 09:00:00,8360000.0,667100.0,738.0,240.0,16950.0,1261500.0,324.0
2018-06-06 09:00:00,8359000.0,662200.0,736.0,236.0,16600.0,1235500.0,325.0
2018-06-07 09:00:00,8375000.0,657000.0,737.0,229.0,16600.0,1247500.0,320.0
2018-06-08 09:00:00,8341000.0,655200.0,735.0,223.0,16830.0,1221000.0,315.0
2018-06-09 09:00:00,8233000.0,652200.0,722.0,221.0,16440.0,1193000.0,307.0
2018-06-10 09:00:00,7576000.0,587300.0,651.0,195.0,14080.0,1050500.0,274.0
2018-06-11 09:00:00,7635000.0,591100.0,665.0,199.0,14420.0,1061000.0,280.0
2018-06-12 09:00:00,7350000.0,555300.0,625.0,183.0,16570.0,976800.0,255.0
2018-06-13 09:00:00,7040000.0,531400.0,592.0,177.0,15450.0,936600.0,244.0
2018-06-14 09:00:00,7355000.0,575500.0,618.0,189.0,15590.0,992600.0,268.0
2018-06-15 09:00:00,7180000.0,545900.0,597.0,181.0,15400.0,945300.0,258.0
2018-06-16 09:00:00,7277000.0,556200.0,595.0,181.0,16190.0,952800.0,258.0
2018-06-17 09:00:00,7218000.0,555900.0,589.0,179.0,15920.0,944200.0,255.0
2018-06-18 09:00:00,7461000.0,575200.0,598.0,183.0,16780.0,985100.0,259.0
2018-06-19 09:00:00,7553000.0,603000.0,614.0,186.0,17450.0,1012500.0,262.0
2018-06-20 09:00:00,7538000.0,598500.0,602.0,180.0,19280.0,992000.0,259.0
2018-06-21 09:00:00,7511000.0,589400.0,600.0,177.0,19730.0,976600.0,254.0
2018-06-22 09:00:00,6962000.0,534700.0,555.0,159.0,16780.0,869000.0,231.0
2018-06-23 09:00:00,7030000.0,540600.0,557.0,156.0,16900.0,868500.0,230.0
2018-06-24 09:00:00,6992000.0,517800.0,539.0,149.0,16900.0,847500.0,219.0
2018-06-25 09:00:00,7036000.0,516200.0,540.0,151.0,17840.0,845500.0,222.0
2018-06-26 09:00:00,6900000.0,494900.0,515.0,143.0,16870.0,790300.0,208.0
2018-06-27 09:00:00,6925000.0,497850.0,530.0,143.0,17380.0,803900.0,214.0
2018-06-28 09:00:00,6682000.0,478800.0,507.0,135.0,16600.0,750100.0,201.0
2018-06-29 09:00:00,6958000.0,487150.0,509.0,140.0,17160.0,807800.0,210.0
2018-06-30 09:00:00,7164000.0,509500.0,524.0,154.0,18050.0,837300.0,217.0
2018-07-01 09:00:00,7109000.0,504200.0,515.0,158.0,17750.0,825200.0,223.0
2018-07-02 09:00:00,7297000.0,524100.0,540.0,171.0,18350.0,860000.0,238.0
2018-07-03 09:00:00,7298000.0,516600.0,542.0,168.0,18010.0,847000.0,230.0
2018-07-04 09:00:00,7329000.0,519400.0,546.0,168.0,18710.0,849500.0,234.0
2018-07-05 09:00:00,7377000.0,528000.0,538.0,166.0,19680.0,834600.0,227.0
2018-07-06 09:00:00,7480000.0,531400.0,539.0,164.0,20790.0,832300.0,234.0
2018-07-07 09:00:00,7550000.0,539100.0,542.0,164.0,20910.0,868100.0,233.0
2018-07-08 09:00:00,7516000.0,543900.0,536.0,163.0,20470.0,839100.0,234.0
2018-07-09 09:00:00,7474000.0,529600.0,530.0,157.0,20400.0,818400.0,230.0
2018-07-10 09:00:00,7140000.0,490450.0,503.0,145.0,18340.0,775500.0,216.0
2018-07-11 09:00:00,7226000.0,503100.0,508.0,149.0,18670.0,795000.0,215.0
2018-07-12 09:00:00,7090000.0,488700.0,499.0,144.0,18480.0,780000.0,208.0
2018-07-13 09:00:00,7054000.0,491450.0,498.0,156.0,18460.0,788000.0,235.0
2018-07-14 09:00:00,7109000.0,493600.0,499.0,155.0,18700.0,798900.0,237.0
2018-07-15 09:00:00,7178000.0,505600.0,504.0,159.0,18820.0,817800.0,250.0
2018-07-16 09:00:00,7454000.0,531900.0,533.0,172.0,19300.0,890000.0,264.0
2018-07-17 09:00:00,8080000.0,549700.0,558.0,189.0,19730.0,938300.0,278.0
2018-07-18 09:00:00,8302000.0,538000.0,550.0,202.0,19470.0,926700.0,337.0
2018-07-19 09:00:00,8443000.0,529600.0,539.0,205.0,19600.0,926600.0,344.0
2018-07-20 09:00:00,8351000.0,511500.0,506.0,184.0,18360.0,874200.0,305.0
2018-07-21 09:00:00,8367000.0,521600.0,514.0,185.0,18420.0,891200.0,329.0
2018-07-22 09:00:00,8349000.0,516300.0,506.0,191.0,18150.0,884200.0,320.0
2018-07-23 09:00:00,8752000.0,509600.0,505.0,185.0,18170.0,888600.0,323.0
2018-07-24 09:00:00,9452000.0,539200.0,516.0,194.0,18650.0,977000.0,339.0
2018-07-25 09:00:00,9158000.0,528100.0,514.0,192.0,18480.0,926200.0,374.0
2018-07-26 09:00:00,8950000.0,521300.0,507.0,185.0,18850.0,907800.0,346.0
2018-07-27 09:00:00,9122000.0,524300.0,507.0,185.0,19000.0,911500.0,355.0
2018-07-28 09:00:00,9225000.0,525300.0,512.0,185.0,19040.0,920900.0,355.0
2018-07-29 09:00:00,9238000.0,524800.0,510.0,184.0,18990.0,932500.0,347.0
2018-07-30 09:00:00,9270000.0,517800.0,506.0,174.0,19380.0,924100.0,334.0
2018-07-31 09:00:00,8800000.0,490700.0,495.0,161.0,18460.0,878900.0,315.0
2018-08-01 09:00:00,8726000.0,480100.0,512.0,161.0,17730.0,879600.0,318.0
2018-08-02 09:00:00,8731000.0,476000.0,498.0,152.0,17250.0,848000.0,302.0
2018-08-03 09:00:00,8508000.0,478900.0,505.0,149.0,18940.0,830000.0,294.0
2018-08-04 09:00:00,8074000.0,468450.0,494.0,145.0,18880.0,798200.0,275.0
2018-08-05 09:00:00,8077000.0,469350.0,498.0,149.0,20360.0,813500.0,279.0
2018-08-06 09:00:00,7982000.0,466700.0,475.0,150.0,21500.0,796800.0,268.0
2018-08-07 09:00:00,7760000.0,437000.0,437.0,144.0,19980.0,758000.0,263.0
2018-08-08 09:00:00,7308000.0,413000.0,387.0,131.0,17600.0,683500.0,230.0
2018-08-09 09:00:00,7543000.0,421000.0,398.0,141.0,17420.0,703800.0,256.0
2018-08-10 09:00:00,7230000.0,391300.0,375.0,135.0,16720.0,670500.0,262.0
2018-08-11 09:00:00,7325000.0,373550.0,351.0,130.0,15510.0,660200.0,255.0
2018-08-12 09:00:00,7395000.0,373100.0,347.0,131.0,15440.0,667900.0,262.0
2018-08-13 09:00:00,7387000.0,336200.0,325.0,119.0,14060.0,627800.0,263.0
2018-08-14 09:00:00,7233000.0,325100.0,319.0,109.0,13750.0,596200.0,254.0
2018-08-15 09:00:00,7332000.0,328250.0,328.0,110.0,15520.0,596700.0,253.0
2018-08-16 09:00:00,7337000.0,333550.0,339.0,109.0,16110.0,599900.0,249.0
2018-08-17 09:00:00,7496000.0,361600.0,419.0,124.0,16460.0,686800.0,272.0
2018-08-18 09:00:00,7391000.0,340850.0,380.0,114.0,15230.0,641800.0,257.0
2018-08-19 09:00:00,7431000.0,343500.0,393.0,116.0,15260.0,653000.0,262.0
2018-08-20 09:00:00,7255000.0,315100.0,366.0,106.0,14400.0,594700.0,245.0
2018-08-21 09:00:00,7375000.0,315350.0,376.0,107.0,14300.0,600200.0,247.0
2018-08-22 09:00:00,7289000.0,310450.0,365.0,102.0,13990.0,594100.0,240.0
2018-08-23 09:00:00,7439000.0,315100.0,372.0,106.0,14280.0,605600.0,246.0
2018-08-24 09:00:00,7561000.0,317850.0,370.0,106.0,14220.0,603100.0,248.0
2018-08-25 09:00:00,7604000.0,314300.0,369.0,105.0,14140.0,604100.0,246.0
2018-08-26 09:00:00,7547000.0,309050.0,364.0,105.0,14010.0,591900.0,239.0
2018-08-27 09:00:00,7688000.0,319900.0,378.0,113.0,14170.0,611900.0,253.0
2018-08-28 09:00:00,7839000.0,327000.0,389.0,117.0,14590.0,625300.0,261.0
2018-08-29 09:00:00,7825000.0,320850.0,383.0,116.0,14490.0,618000.0,252.0
2018-08-30 09:00:00,7856000.0,319500.0,377.0,113.0,14390.0,604900.0,250.0
2018-08-31 09:00:00,7865000.0,315500.0,375.0,114.0,14320.0,608500.0,248.0
2018-09-01 09:00:00,8001000.0,328450.0,386.0,119.0,14660.0,687600.0,256.0
2018-09-02 09:00:00,8113000.0,327800.0,380.0,116.0,14870.0,722600.0,251.0
2018-09-03 09:00:00,8125000.0,323450.0,374.0,116.0,15720.0,702600.0,248.0
2018-09-04 09:00:00,8271000.0,320700.0,372.0,118.0,15720.0,703700.0,261.0
2018-09-05 09:00:00,7699000.0,263100.0,321.0,99.9,13520.0,605200.0,236.0
2018-09-06 09:00:00,7523000.0,265200.0,348.0,101.0,13830.0,600700.0,240.0
2018-09-07 09:00:00,7382000.0,248800.0,332.0,95.6,13350.0,574500.0,238.0
2018-09-08 09:00:00,7206000.0,229200.0,322.0,90.0,12740.0,551000.0,225.0
2018-09-09 09:00:00,7232000.0,226900.0,319.0,87.9,12950.0,552700.0,220.0
2018-09-10 09:00:00,7274000.0,227100.0,311.0,84.6,13070.0,537200.0,218.0
2018-09-11 09:00:00,7239000.0,213300.0,303.0,80.5,12950.0,506000.0,231.0
2018-09-12 09:00:00,7234000.0,209000.0,307.0,75.7,12200.0,494300.0,226.0
2018-09-13 09:00:00,7355000.0,239550.0,317.0,78.9,12600.0,526600.0,234.0
2018-09-14 09:00:00,7359000.0,238000.0,314.0,76.8,12440.0,507900.0,228.0
2018-09-15 09:00:00,7363000.0,250000.0,317.0,77.9,12740.0,506600.0,230.0
2018-09-16 09:00:00,7356000.0,248700.0,318.0,78.8,12640.0,508300.0,232.0
2018-09-17 09:00:00,7191000.0,225550.0,311.0,72.7,11810.0,479000.0,225.0
2018-09-18 09:00:00,7234000.0,238200.0,365.0,78.6,12060.0,494700.0,237.0
2018-09-19 09:00:00,7245000.0,237900.0,371.0,81.7,12200.0,487750.0,236.0
2018-09-20 09:00:00,7311000.0,252350.0,506.0,91.2,12550.0,514700.0,259.0
2018-09-21 09:00:00,7537000.0,275600.0,628.0,97.8,13060.0,559300.0,278.0
2018-09-22 09:00:00,7540000.0,270000.0,641.0,93.5,12830.0,542300.0,268.0
2018-09-23 09:00:00,7500000.0,273400.0,640.0,100.0,12960.0,548500.0,316.0
2018-09-24 09:00:00,7430000.0,257400.0,555.0,93.3,12480.0,522500.0,292.0
2018-09-25 09:00:00,7299000.0,248500.0,595.0,91.5,12570.0,504800.0,287.0
2018-09-26 09:00:00,7300000.0,241600.0,579.0,89.1,12370.0,580000.0,275.0
2018-09-27 09:00:00,7447000.0,254850.0,605.0,95.8,12770.0,630400.0,289.0
2018-09-28 09:00:00,7408000.0,247900.0,603.0,93.3,12550.0,601600.0,282.0
2018-09-29 09:00:00,7360000.0,258000.0,634.0,94.2,12700.0,600000.0,284.0
2018-09-30 09:00:00,7393000.0,259700.0,651.0,94.8,12610.0,594700.0,290.0
2018-10-01 09:00:00,7375000.0,258050.0,644.0,94.5,12530.0,594900.0,290.0
2018-10-02 09:00:00,7369000.0,254550.0,585.0,92.9,12580.0,600500.0,279.0
2018-10-03 09:00:00,7386000.0,250300.0,600.0,91.5,12580.0,585900.0,275.0
2018-10-04 09:00:00,7481000.0,252600.0,600.0,92.5,12560.0,585000.0,277.0
2018-10-05 09:00:00,7503000.0,257900.0,590.0,93.9,12530.0,590100.0,279.0
2018-10-06 09:00:00,7485000.0,255600.0,554.0,92.6,12410.0,580000.0,274.0
2018-10-07 09:00:00,7482000.0,256450.0,547.0,95.7,12400.0,590100.0,278.0
2018-10-08 09:00:00,7542000.0,260150.0,557.0,98.3,12440.0,601300.0,282.0
2018-10-09 09:00:00,7527000.0,258400.0,546.0,98.0,12400.0,588400.0,280.0
2018-10-10 09:00:00,7472000.0,255750.0,525.0,96.3,12300.0,583400.0,275.0
2018-10-11 09:00:00,7187000.0,220600.0,441.0,81.2,10610.0,498600.0,239.0
2018-10-12 09:00:00,7183000.0,224750.0,480.0,83.6,10860.0,508300.0,246.0
2018-10-13 09:00:00,7189000.0,228450.0,480.0,83.7,10890.0,515000.0,246.0
2018-10-14 09:00:00,7198000.0,223600.0,464.0,81.4,10800.0,505000.0,240.0
2018-10-15 09:00:00,7413000.0,235250.0,506.0,84.3,10980.0,516400.0,253.0
2018-10-16 09:00:00,7352000.0,233900.0,526.0,84.7,10850.0,510900.0,257.0
2018-10-17 09:00:00,7327000.0,231650.0,526.0,87.0,10970.0,503000.0,271.0
2018-10-18 09:00:00,7343000.0,228650.0,520.0,85.0,10850.0,495850.0,270.0
2018-10-19 09:00:00,7291000.0,228950.0,515.0,85.7,10850.0,499650.0,278.0
2018-10-20 09:00:00,7302000.0,230750.0,519.0,86.2,10890.0,505800.0,280.0
2018-10-21 09:00:00,7311000.0,230100.0,516.0,85.8,10840.0,507900.0,276.0
2018-10-22 09:00:00,7297000.0,229300.0,512.0,85.7,11320.0,506100.0,274.0
2018-10-23 09:00:00,7270000.0,228450.0,521.0,84.3,11000.0,499550.0,273.0
2018-10-24 09:00:00,7296000.0,228000.0,515.0,83.7,10910.0,497000.0,269.0
2018-10-25 09:00:00,7272000.0,226550.0,516.0,83.2,10850.0,497200.0,266.0
2018-10-26 09:00:00,7276000.0,227800.0,517.0,83.0,10820.0,493450.0,264.0
2018-10-27 09:00:00,7284000.0,228650.0,515.0,82.2,10810.0,492250.0,259.0
2018-10-28 09:00:00,7258000.0,229100.0,518.0,82.1,10770.0,494450.0,263.0
2018-10-29 09:00:00,7097000.0,220000.0,497.0,78.6,10170.0,467900.0,249.0
2018-10-30 09:00:00,7140000.0,222350.0,504.0,78.9,10150.0,478500.0,253.0
2018-10-31 09:00:00,7162000.0,223350.0,510.0,79.3,10180.0,480100.0,254.0
2018-11-01 09:00:00,7186000.0,224000.0,516.0,80.0,10210.0,480000.0,255.0
2018-11-02 09:00:00,7179000.0,225900.0,517.0,81.6,10300.0,518900.0,265.0
2018-11-03 09:00:00,7150000.0,224200.0,512.0,80.4,10240.0,538700.0,265.0
2018-11-04 09:00:00,7213000.0,236000.0,523.0,86.1,10650.0,635700.0,274.0
2018-11-05 09:00:00,7198000.0,234200.0,557.0,85.5,10550.0,625400.0,277.0
2018-11-06 09:00:00,7231000.0,244650.0,615.0,90.8,11110.0,702900.0,298.0
2018-11-07 09:00:00,7310000.0,243350.0,599.0,88.2,10810.0,688900.0,288.0
2018-11-08 09:00:00,7282000.0,239200.0,559.0,86.3,10680.0,650300.0,290.0
2018-11-09 09:00:00,7243000.0,238150.0,569.0,84.3,10740.0,616900.0,292.0
2018-11-10 09:00:00,7237000.0,240150.0,573.0,84.8,10730.0,627800.0,296.0
2018-11-11 09:00:00,7253000.0,239250.0,573.0,86.6,10450.0,602600.0,312.0
2018-11-12 09:00:00,7249000.0,239500.0,590.0,86.4,10430.0,586900.0,306.0
2018-11-13 09:00:00,7248000.0,235950.0,581.0,84.0,10310.0,579400.0,294.0
2018-11-14 09:00:00,6782000.0,214950.0,555.0,76.2,9340.0,519000.0,275.0
2018-11-15 09:00:00,6529000.0,209300.0,555.0,73.0,8935.0,455350.0,280.0
2018-11-16 09:00:00,6425000.0,201400.0,545.0,70.1,8555.0,362250.0,275.0
2018-11-17 09:00:00,6385000.0,200150.0,565.0,69.4,8445.0,355200.0,282.0
